10,꽁티드툴레아,37.5255461397417,127.0369069345,서울특별시 강남구 신사동 646-21,59,https://www.instagram.com/p/CGOtcaNFWSv/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/121272706_639196293628825_2839672854925566488_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=bY-lvUTB_sEAX9nbfc8&oh=87f92566cef524950b6cde20b82cbd87&oe=5FD227E7,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/121146028_371578924018627_2811400267429209179_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=SYfPfdNNoagAX_sxjq-&oh=fe9586f1537c49bce8d98479e1646947&oe=5FD188E4,2020년 10월 12일
11,와이즈오렌지,37.5668365719674,126.930333235169,서울특별시 서대문구 연희동 188-71,48,https://www.instagram.com/p/CDq3eKdpEZR/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/117171079_319815002703320_4008093037251694451_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=i7OOgyfzW4IAX_-XAHL&tp=18&oh=e7ac2f67135c2bf6738650f07120ad64&oe=5FD0DAE5,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/117104281_1600008210177640_2212540666676770769_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=te90lejl7qgAX8hdgrb&tp=18&oh=4156a8ad936ddd0d34e5d9b897ae2ded&oe=5FD4CC71,2020년 8월 9일
12,1인 1잔,37.6409722098483,126.937943058679,서울특별시 은평구 진관동 연서로 534,159,https://www.instagram.com/p/CEMUd8qpcxc/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/117969418_952116188602921_97076730099708584_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=fg1ubearw2sAX_uOO5f&oh=db3faf987f7abeb484ba6fe1ddf578cf&oe=5FD0EDA3,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/118121712_153098543160763_2652621615452051578_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=AP62KaBCMSoAX_IOgrB&oh=a1f93f83160430c16b9508baee119465&oe=5FD115E6,2020년 8월 22일
13,커피앤시가렛,37.5627316675026,126.974007434429,서울 중구 서소문로 116,88,https://www.instagram.com/p/BvNuQXAFTzg/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/53737201_1280835312071942_1903224545565067000_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=b3nuAt_jdmYAX-k2PBI&tp=18&oh=775172670a845703f5597c2cca716565&oe=5FD3D4ED,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/53837171_2268252180104110_585125555336153547_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=1CTXvwNwfaYAX-EyWD8&tp=18&oh=2f1372bc7adf396e19aa5a2baecd1d62&oe=5FD2A493,2019년 3월 20일
14,비스트로 사랑방,37.5490138759728,126.921189571951,서울특별시 마포구 서교동 408-25,149,https://www.instagram.com/p/B5QGAmZJT1C/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/73321517_585326638879391_5569243601041685284_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=H4Hs8rrWkq0AX-ThTBh&tp=18&oh=39bec2ee6e2dbd72f503a7349a14eff7&oe=5FD3067D,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/74611874_187724999028169_6333974054316010911_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=iNHuc6veuJoAX-nmhVZ&tp=18&oh=1a9a90a5eefef76f94d15a4fcfc0e5fc&oe=5FD1953B,2019년 11월 24일
15,빅토리아베이커리,37.5469078976282,127.040667148098,서울특별시 성동구 성수동1가 685-451,84,https://www.instagram.com/p/CEReDLVDSzj/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/118472133_942877299525398_6739246840633446056_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=NqzhfjoRt18AX9pIYvj&oh=c00c784bd53026591e924274dac3a284&oe=5FD11572,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/118346074_169303011431677_2284646683319309829_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=rGlHSQmPacgAX-EjBam&oh=5d3df314f12b9dce3b9ec03c4552f0ea&oe=5FD2E876,2020년 8월 24일
16,Dochwi,37.5808580505769,126.967079250974,서울특별시 종로구 누상동 53-1 제지하층 101호,88,https://www.instagram.com/p/B-eqRr8J5Na/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/91504238_223174155422372_1411404462826120315_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=lgu_plQvPI4AX8jIE7F&tp=18&oh=abff005f1ea92a14ef96f17104e17303&oe=5FD2A703,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/91333644_561885987867305_4814375418131730761_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=f0UjoIahtNkAX8NdoEz&tp=18&oh=047457d46a27b0457fe490693c4fd525&oe=5FD181A4,2020년 4월 2일
17,더 가든,37.5643158957723,126.985644747898,서울특별시 중구 명동1가 6-3,169,https://www.instagram.com/p/BzWiCHcpkAa/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/65526310_146979359708446_7007427613985233002_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=b36ZKdMlyH8AX-_Ypk7&tp=18&oh=771ec8b355d3d1628dd78353ce6f3e94&oe=5FD42171,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/65298593_533645527173000_5854255138689578133_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=1HdG8gyGP3IAX_OZj_c&tp=18&oh=739b36aca04d7bebcf6f43866ea52f34&oe=5FD1EE00,2019년 7월 1일
18,Cheongsudang,37.5738956213301,126.989786528545,서울특별시 종로구 익선동 144,213,https://www.instagram.com/p/CAIAdVnJJUO/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/97136861_245659669841966_4005049321293376700_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=YJX9iye_ZB4AX-syvh1&tp=18&oh=9edcd5af2fd4805b3aff1ae26cda3379&oe=5FD4C845,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/96376875_1143913239304256_4669242315096156179_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=zMQfucT0_bsAX_f8c8A&tp=18&oh=800a7e27bb67a69d9d1ea0e0e5963b8b&oe=5FD1F765,2020년 5월 13일
19,훕훕베이글,37.4867246045711,126.866974543459,경기도 광명시 철산동 90,116,https://www.instagram.com/p/B0emvoCJwnd/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/65999504_665402647312335_7263933236412940524_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=k8J_xmyfdwAAX-G5dxl&tp=18&oh=987fba01fc54bc75b472f0d3130566a3&oe=5FD117ED,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/65789646_156979685427953_9127080678370546466_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=lCIzPzPp60QAX_ULWxt&tp=18&oh=d9f2b1db49eafee1068e2855e586b929&oe=5FD1294F,2019년 7월 29일
20,멘야미코,37.5174044134939,127.051360716461,서울특별시 강남구 삼성동 65,174,https://www.instagram.com/p/Bx64vNfJeND/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/59948873_308489313418873_1475864312013509422_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=czdN7KbmLrMAX-bHFNv&tp=18&oh=acc989da77865637a993f9da8f8584b6&oe=5FD272C1,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/59787151_2350886701821514_4193846847982952031_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4fCDXVW5VkkAX90Ay9r&tp=18&oh=ed3f211d30859ea3578f95f1721cbd2a&oe=5FD3DCE8,2019년 5월 26일
21,빌즈,37.571069743454,126.978928832522,서울특별시 종로구 청진동 246,121,https://www.instagram.com/p/B0-wWI0p4QE/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/66478489_461255924430587_6082133864983651826_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=QW7iSW8htE4AX-X9eJb&tp=18&oh=827cd754a1dc7e026ca6b64b91f34631&oe=5FD2C55E,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/66680865_141226527085446_2234222171536136060_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=KUlmA5_76_0AX_rXnfi&tp=18&oh=1f896cd36748440ef019a5fe1f3ef162&oe=5FD39FF7,2019년 8월 10일
22,이누식당,37.4894950691943,126.994052205965,서울특별시 서초구 방배동 850-31,123,https://www.instagram.com/p/B9_mcaopO9d/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/90089871_2691203164335866_1142581807211891097_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=uHOtk-3Yi9MAX8UQqKT&tp=18&oh=c92b9f63bfca6f1dcbfc781c5bf21150&oe=5FD1C472,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/90642370_806752596483142_9089278790686834800_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=L2SZ22-hgCoAX88eFo9&tp=18&oh=292df9ed9f7fe668ba84d51b47276489&oe=5FD46F9C,2020년 3월 21일
23,스트레토,37.5475068020078,126.954896149187,서울특별시 마포구 공덕동 242-44,117,https://www.instagram.com/p/BweuBZtBdBO/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/57083630_506825083187208_294192989676989923_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=B7n_DKJm_WMAX_hJcET&tp=18&oh=d42ad5c89304ad513e3e5a2d5b10be93&oe=5FD11A45,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/57341024_641208826317028_7626811867712631370_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=2w4QO8hDkygAX-68ypt&tp=18&oh=ef2e956d5016a42be9c99281ce6193ce&oe=5FD2E5CA,2019년 4월 20일
24,씨스루,37.5360524365666,126.988590667946,서울특별시 용산구 이태원동 403-3,188,https://www.instagram.com/p/BzoiN6vp6pq/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/65314269_640164323163185_1315896525453640309_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=09pcQ6iIbSgAX9XGsg1&tp=18&oh=a2081c762734aafc245f034e4d240971&oe=5FD1E12E,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/65588582_487182395418773_3790047050435515402_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=c97i7e6c4O8AX9iiNF0&tp=18&oh=7bc87c1e931dd04f3d0b96bce3fc1bea&oe=5FD3F897,2019년 7월 8일
25,파이프그라운드,37.5396288391601,127.003023013751,서울특별시 용산구 한남동 727-21,96,https://www.instagram.com/p/CCuq2q8pN4l/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/109428189_139806954420291_6518837871274146122_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=pJ0Vmp7W-csAX-EiO9K&tp=18&oh=a9e9fba1b3fc48fd3d3ccb584ad830e9&oe=5FD2FE73,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/108175569_160159718908556_154126130164579134_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=6qwYHPRY-MYAX-fDzs9&tp=18&oh=4e968bdd8f7e5c457d5fed8847cbacbc&oe=5FD48851,2020년 7월 17일
26,카페 봇,37.5447172980197,127.058299346087,서울특별시 성동구 성수동2가 277-135,217,https://www.instagram.com/p/B1KYeI6J-94/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/67321628_725005101263215_3263223774397691576_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=z4EBPOxPUCcAX9xkL94&tp=18&oh=c1b4a622db6160c901955b4d627c4fb1&oe=5FD2702E,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/66466897_2371940183135465_200429508517958745_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=VS1Zq70-fXAAX_YofGg&tp=18&oh=b21138f1234674e766509c5c1c63f2d5&oe=5FD2161D,2019년 8월 15일
27,일곱평,37.5876446072058,127.035090695214,서울특별시 동대문구 제기동 136-160,170,https://www.instagram.com/p/BySE9zDJUxo/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/61467284_296934371184144_1421764885828675415_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=2dxdIff4s1gAX9qmOQb&tp=18&oh=0a938f4cf666002b659be1fb7419475a&oe=5FD1962E,2019년 6월 4일
28,원모어프로포즈,37.5646353089314,126.925544069523,서울특별시 마포구 연남동 223-44,83,https://www.instagram.com/p/BwMsuNOlDA_/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/55816645_321145591864644_3336566227075143758_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=vPzAfwrDGWMAX_T4CIM&tp=18&oh=3e5378d35b046565e30a20487adb93de&oe=5FD39834,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/56165230_149364476102761_3983139477148009743_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=FzSJPzT2xuoAX_WtBh7&tp=18&oh=9a8111b0a08763a1ead9213fb476795d&oe=5FD35F6C,2019년 4월 13일
29,루이스의 사물들,37.568387245605,126.996831503387,서울특별시 중구 주교동 148-1,40,https://www.instagram.com/p/CGUyiFZncqZ/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/121609210_348402146610222_5376942688443736605_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=SL_t0o4Rb5EAX_vduuo&oh=cb9a0b60a6707c9b3665e0eadc8ca708&oe=5FD23BF8,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/121284223_654033861897616_5890050082850591036_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=67VY_PSEVEwAX-znToh&oh=72b2e3ccc76bed6528620b54db90427b&oe=5FD203D5,2020년 10월 14일
30,마이하노이,37.4043077632281,126.681206154853,인천광역시 연수구 동춘동 926-9,131,https://www.instagram.com/p/B0zNqo1JB8a/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/67312096_177013519995795_8282265228265209546_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=NFNqwUx4LpAAX80n-S0&tp=18&oh=9b379e6d0d81e7978d98b969566c6e19&oe=5FD21F1C,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/66274138_433410570587039_3225442306765780068_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=zFY4tEj_gAIAX8KUxCO&tp=18&oh=b6e308ab85630d4165051606f5c6132d&oe=5FD316CD,2019년 8월 6일
31,동백양과점,37.5734051034986,126.989600607067,서울특별시 종로구 익선동 166-73,53,https://www.instagram.com/p/CGeckXLsmqB/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/121633661_2799350700340836_8367183145083167543_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=8c-riJQHrXsAX_iwvoj&oh=420d3a409644646f55e36ab9f1e15bcf&oe=5FD2CEA5,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/121638598_344160713338240_3840037960829852235_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=P6iZsEvc4Q8AX-jq52s&oh=11fb312dc9eaf19d502566300a7d5c5a&oe=5FD1A8BA,2020년 10월 18일
32,정미식당,37.5376583327616,126.88470727631,서울 양천구 목동동로 437,94,https://www.instagram.com/p/B_ew6Sap-39/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/94740048_2876103772507892_2039456485904320810_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=dsoL-zE-irsAX9GgEct&tp=18&oh=1ea8b27381df22e4aa47ca99ca5cea22&oe=5FD27FA5,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/94706661_2588869078019813_8281491390594704657_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=xYS59VkBphsAX9h5P0k&tp=18&oh=1a456d8c1be3b8609b316cf74f7014e4&oe=5FD31C61,2020년 4월 27일
33,쌉,37.5396069673938,126.990569449033,서울특별시 용산구 이태원동 225-143 1층,33,https://www.instagram.com/p/CGHiCJFHHIY/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/121033742_140762534400337_4193827185613180532_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=R1Ir3T8aUB4AX_CxFGX&oh=aed704b4015418710edd687e265aa3d3&oe=5FD454FA,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/121086977_1452413608423316_4708686013000250444_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=CXyof8UVtMsAX_DwaDB&oh=0e4fb20185987d94b78e57ed28f2815b&oe=5FD39007,2020년 10월 9일
